,datetime,ghi,gti,power
44551,1/8/2019 1:45,0,0,0
44552,1/8/2019 2:00,0,0,0
44553,1/8/2019 2:15,0,0,0
44554,1/8/2019 2:30,0,0,0
44555,1/8/2019 2:45,0,0,0
44556,1/8/2019 3:00,0,0,0
44557,1/8/2019 3:15,0,0,0
44558,1/8/2019 3:30,0,0,0
44559,1/8/2019 3:45,0,0,0
44560,1/8/2019 4:00,0,0,0
44561,1/8/2019 4:15,0,0,0
44562,1/8/2019 4:30,0,0,0
44563,1/8/2019 4:45,0,0,0
44564,1/8/2019 5:00,0,0,0
44565,1/8/2019 5:15,0,0,0
44566,1/8/2019 5:30,0,0,0
44567,1/8/2019 5:45,0,0,0
44568,1/8/2019 6:00,,,0
44569,1/8/2019 6:15,,,0
44570,1/8/2019 6:30,,,0
44571,1/8/2019 6:45,,,0
44572,1/8/2019 7:00,,,0
44573,1/8/2019 7:15,,,0
44574,1/8/2019 7:30,,,0.11
44575,1/8/2019 7:45,,,0.68
44576,1/8/2019 8:00,,,1.4
44577,1/8/2019 8:15,,,2.57
44578,1/8/2019 8:30,,,3.14
44579,1/8/2019 8:45,,,3.47
44580,1/8/2019 9:00,,,5.47
44581,1/8/2019 9:15,,,6.85
44582,1/8/2019 9:30,,,5.93
44583,1/8/2019 9:45,,,8.54
44584,1/8/2019 10:00,,,9.49
44585,1/8/2019 10:15,,,1.4
44586,1/8/2019 10:30,,,10.25
44587,1/8/2019 10:45,,,7.6
44588,1/8/2019 11:00,,,7.74
44589,1/8/2019 11:15,,,12.19
44590,1/8/2019 11:30,,,13.29
44591,1/8/2019 11:45,,,13.48
44592,1/8/2019 12:00,,,13.64
44593,1/8/2019 12:15,,,13.61
44594,1/8/2019 12:30,,,13.44
44595,1/8/2019 12:45,,,13.38
44596,1/8/2019 13:00,,,13.07
44597,1/8/2019 13:15,,,12.72
44598,1/8/2019 13:30,,,12.78
44599,1/8/2019 13:45,,,11.7
44600,1/8/2019 14:00,,,11.45
44601,1/8/2019 14:15,,,10.91
44602,1/8/2019 14:30,,,9.87
44603,1/8/2019 14:45,,,8.92
44604,1/8/2019 15:00,,,7.78
44605,1/8/2019 15:15,,,7.16
44606,1/8/2019 15:30,,,6.16
44607,1/8/2019 15:45,,,5.32
44608,1/8/2019 16:00,,,4.4
44609,1/8/2019 16:15,,,3.04
44610,1/8/2019 16:30,,,2.35
44611,1/8/2019 16:45,,,1.51
44612,1/8/2019 17:00,,,0.54
44613,1/8/2019 17:15,,,0.29
44614,1/8/2019 17:30,,,0.04
44615,1/8/2019 17:45,,,0
44616,1/8/2019 18:00,0,0,0
44617,1/8/2019 18:15,0,0,0
44618,1/8/2019 18:30,0,0,0
44619,1/8/2019 18:45,0,0,0
44620,1/8/2019 19:00,0,0,0
44621,1/8/2019 19:15,0,0,0
44622,1/8/2019 19:30,0,0,0
44623,1/8/2019 19:45,0,0,0
44624,1/8/2019 20:00,0,0,0
44625,1/8/2019 20:15,0,0,0
44626,1/8/2019 20:30,0,0,0
44627,1/8/2019 20:45,0,0,0
44628,1/8/2019 21:00,0,0,0
44629,1/8/2019 21:15,0,0,0
44630,1/8/2019 21:30,0,0,0
44631,1/8/2019 21:45,0,0,0
44632,1/8/2019 22:00,0,0,0
44633,1/8/2019 22:15,0,0,0
44634,1/8/2019 22:30,0,0,0
44635,1/8/2019 22:45,0,0,0
44636,1/8/2019 23:00,0,0,0
44637,1/8/2019 23:15,0,0,0
44638,1/8/2019 23:30,0,0,0
44639,1/8/2019 23:45,0,0,0
44640,1/9/2019 0:00,0,0,0
44641,1/9/2019 0:15,0,0,0
44642,1/9/2019 0:30,0,0,0
44643,1/9/2019 0:45,0,0,0
44644,1/9/2019 1:00,0,0,0
44645,1/9/2019 1:15,0,0,0
44646,1/9/2019 1:30,0,0,0
44647,1/9/2019 1:45,0,0,0
44648,1/9/2019 2:00,0,0,0
44649,1/9/2019 2:15,0,0,0
44650,1/9/2019 2:30,0,0,0
44651,1/9/2019 2:45,0,0,0
44652,1/9/2019 3:00,0,0,0
44653,1/9/2019 3:15,0,0,0
44654,1/9/2019 3:30,0,0,0
44655,1/9/2019 3:45,0,0,0
44656,1/9/2019 4:00,0,0,0
44657,1/9/2019 4:15,0,0,0
44658,1/9/2019 4:30,0,0,0
44659,1/9/2019 4:45,0,0,0
44660,1/9/2019 5:00,0,0,0
44661,1/9/2019 5:15,0,0,0
44662,1/9/2019 5:30,0,0,0
44663,1/9/2019 5:45,0,0,0
44664,1/9/2019 6:00,,,0
44665,1/9/2019 6:15,,,0
44666,1/9/2019 6:30,,,0
44667,1/9/2019 6:45,,,0
44668,1/9/2019 7:00,,,0
44669,1/9/2019 7:15,,,0
44670,1/9/2019 7:30,,,0.15
44671,1/9/2019 7:45,,,0.61
44672,1/9/2019 8:00,,,1.32
44673,1/9/2019 8:15,,,2.34
44674,1/9/2019 8:30,,,3.59
44675,1/9/2019 8:45,,,4.9
44676,1/9/2019 9:00,,,6.3
44677,1/9/2019 9:15,,,7.73
44678,1/9/2019 9:30,,,9.05
44679,1/9/2019 9:45,,,10.08
44680,1/9/2019 10:00,,,11.04
44681,1/9/2019 10:15,,,11.92
44682,1/9/2019 10:30,,,12.68
44683,1/9/2019 10:45,,,13.42
44684,1/9/2019 11:00,,,14.07
44685,1/9/2019 11:15,,,14.77
44686,1/9/2019 11:30,,,15.26
44687,1/9/2019 11:45,,,15.44
44688,1/9/2019 12:00,,,15.63
44689,1/9/2019 12:15,,,15.77
44690,1/9/2019 12:30,,,15.81
44691,1/9/2019 12:45,,,15.53
44692,1/9/2019 13:00,,,15.42
44693,1/9/2019 13:15,,,15.36
44694,1/9/2019 13:30,,,14.7
44695,1/9/2019 13:45,,,14.05
44696,1/9/2019 14:00,,,13.64
44697,1/9/2019 14:15,,,13.11
44698,1/9/2019 14:30,,,12.34
44699,1/9/2019 14:45,,,11.72
44700,1/9/2019 15:00,,,10.85
44701,1/9/2019 15:15,,,9.98
44702,1/9/2019 15:30,,,8.89
44703,1/9/2019 15:45,,,7.73
44704,1/9/2019 16:00,,,6.36
44705,1/9/2019 16:15,,,5.03
44706,1/9/2019 16:30,,,3.77
44707,1/9/2019 16:45,,,2.47
44708,1/9/2019 17:00,,,1.41
44709,1/9/2019 17:15,,,0.57
44710,1/9/2019 17:30,,,0.11
44711,1/9/2019 17:45,,,0
44712,1/9/2019 18:00,0,0,0
44713,1/9/2019 18:15,0,0,0
44714,1/9/2019 18:30,0,0,0
44715,1/9/2019 18:45,0,0,0
44716,1/9/2019 19:00,0,0,0
44717,1/9/2019 19:15,0,0,0
44718,1/9/2019 19:30,0,0,0
44719,1/9/2019 19:45,0,0,0
44720,1/9/2019 20:00,0,0,0
44721,1/9/2019 20:15,0,0,0
44722,1/9/2019 20:30,0,0,0
44723,1/9/2019 20:45,0,0,0
44724,1/9/2019 21:00,0,0,0
44725,1/9/2019 21:15,0,0,0
44726,1/9/2019 21:30,0,0,0
44727,1/9/2019 21:45,0,0,0
44728,1/9/2019 22:00,0,0,0
44729,1/9/2019 22:15,0,0,0
44730,1/9/2019 22:30,0,0,0
44731,1/9/2019 22:45,0,0,0
44732,1/9/2019 23:00,0,0,0
44733,1/9/2019 23:15,0,0,0
44734,1/9/2019 23:30,0,0,0
44735,1/9/2019 23:45,0,0,0
44736,1/10/2019 0:00,0,0,0
44737,1/10/2019 0:15,0,0,0
44738,1/10/2019 0:30,0,0,0
44739,1/10/2019 0:45,0,0,0
44740,1/10/2019 1:00,0,0,0
44741,1/10/2019 1:15,0,0,0
44742,1/10/2019 1:30,0,0,0
44743,1/10/2019 1:45,0,0,0
44744,1/10/2019 2:00,0,0,0
44745,1/10/2019 2:15,0,0,0
44746,1/10/2019 2:30,0,0,0
44747,1/10/2019 2:45,0,0,0
44748,1/10/2019 3:00,0,0,0
44749,1/10/2019 3:15,0,0,0
44750,1/10/2019 3:30,0,0,0
44751,1/10/2019 3:45,0,0,0
44752,1/10/2019 4:00,0,0,0
44753,1/10/2019 4:15,0,0,0
44754,1/10/2019 4:30,0,0,0
44755,1/10/2019 4:45,0,0,0
44756,1/10/2019 5:00,0,0,0
44757,1/10/2019 5:15,0,0,0
44758,1/10/2019 5:30,0,0,0
44759,1/10/2019 5:45,0,0,0
44760,1/10/2019 6:00,,,0
44761,1/10/2019 6:15,,,0
44762,1/10/2019 6:30,,,0
44763,1/10/2019 6:45,,,0
44764,1/10/2019 7:00,,,0
44765,1/10/2019 7:15,,,0
44766,1/10/2019 7:30,,,0.25
44767,1/10/2019 7:45,,,0.76
44768,1/10/2019 8:00,,,1.41
44769,1/10/2019 8:15,,,2.47
44770,1/10/2019 8:30,,,3.37
44771,1/10/2019 8:45,,,4.75
44772,1/10/2019 9:00,,,5.42
44773,1/10/2019 9:15,,,6.29
44774,1/10/2019 9:30,,,7.45
44775,1/10/2019 9:45,,,8.75
44776,1/10/2019 10:00,,,8.93
44777,1/10/2019 10:15,,,10.03
44778,1/10/2019 10:30,,,11.22
44779,1/10/2019 10:45,,,10.59
44780,1/10/2019 11:00,,,12.13
44781,1/10/2019 11:15,,,13.31
44782,1/10/2019 11:30,,,14.3
44783,1/10/2019 11:45,,,14.75
44784,1/10/2019 12:00,,,12.15
44785,1/10/2019 12:15,,,12.91
44786,1/10/2019 12:30,,,13.63
44787,1/10/2019 12:45,,,14.11
44788,1/10/2019 13:00,,,13.86
44789,1/10/2019 13:15,,,12.14
44790,1/10/2019 13:30,,,13.84
44791,1/10/2019 13:45,,,13.12
44792,1/10/2019 14:00,,,11.04
44793,1/10/2019 14:15,,,12.22
44794,1/10/2019 14:30,,,12.24
44795,1/10/2019 14:45,,,11.76
44796,1/10/2019 15:00,,,10.29
44797,1/10/2019 15:15,,,9.02
44798,1/10/2019 15:30,,,8.22
44799,1/10/2019 15:45,,,6.66
44800,1/10/2019 16:00,,,5.49
44801,1/10/2019 16:15,,,5.39
44802,1/10/2019 16:30,,,3.86
44803,1/10/2019 16:45,,,2.02
44804,1/10/2019 17:00,,,1.48
44805,1/10/2019 17:15,,,0.69
44806,1/10/2019 17:30,,,0.1
44807,1/10/2019 17:45,,,0
44808,1/10/2019 18:00,0,0,0
44809,1/10/2019 18:15,0,0,0
44810,1/10/2019 18:30,0,0,0
44811,1/10/2019 18:45,0,0,0
44812,1/10/2019 19:00,0,0,0
44813,1/10/2019 19:15,0,0,0
44814,1/10/2019 19:30,0,0,0
44815,1/10/2019 19:45,0,0,0
44816,1/10/2019 20:00,0,0,0
44817,1/10/2019 20:15,0,0,0
44818,1/10/2019 20:30,0,0,0
44819,1/10/2019 20:45,0,0,0
44820,1/10/2019 21:00,0,0,0
44821,1/10/2019 21:15,0,0,0
44822,1/10/2019 21:30,0,0,0
44823,1/10/2019 21:45,0,0,0
44824,1/10/2019 22:00,0,0,0
44825,1/10/2019 22:15,0,0,0
44826,1/10/2019 22:30,0,0,0
44827,1/10/2019 22:45,0,0,0
44828,1/10/2019 23:00,0,0,0
44829,1/10/2019 23:15,0,0,0
44830,1/10/2019 23:30,0,0,0
44831,1/10/2019 23:45,0,0,0
44832,1/11/2019 0:00,0,0,0
44833,1/11/2019 0:15,0,0,0
44834,1/11/2019 0:30,0,0,0
44835,1/11/2019 0:45,0,0,0
44836,1/11/2019 1:00,0,0,0
44837,1/11/2019 1:15,0,0,0
44838,1/11/2019 1:30,0,0,0
44839,1/11/2019 1:45,0,0,0
44840,1/11/2019 2:00,0,0,0
44841,1/11/2019 2:15,0,0,0
44842,1/11/2019 2:30,0,0,0
44843,1/11/2019 2:45,0,0,0
44844,1/11/2019 3:00,0,0,0
44845,1/11/2019 3:15,0,0,0
44846,1/11/2019 3:30,0,0,0
44847,1/11/2019 3:45,0,0,0
44848,1/11/2019 4:00,0,0,0
44849,1/11/2019 4:15,0,0,0
44850,1/11/2019 4:30,0,0,0
44851,1/11/2019 4:45,0,0,0
44852,1/11/2019 5:00,0,0,0
44853,1/11/2019 5:15,0,0,0
44854,1/11/2019 5:30,0,0,0
44855,1/11/2019 5:45,0,0,0
44856,1/11/2019 6:00,,,0
44857,1/11/2019 6:15,,,0
44858,1/11/2019 6:30,,,0
44859,1/11/2019 6:45,,,0
44860,1/11/2019 7:00,,,0
44861,1/11/2019 7:15,,,0
44862,1/11/2019 7:30,,,0.11
44863,1/11/2019 7:45,,,0.6
44864,1/11/2019 8:00,,,1.32
44865,1/11/2019 8:15,,,2
44866,1/11/2019 8:30,,,3.14
44867,1/11/2019 8:45,,,4.07
44868,1/11/2019 9:00,,,5.54
44869,1/11/2019 9:15,,,8.33
44870,1/11/2019 9:30,,,6.93
44871,1/11/2019 9:45,,,7.32
44872,1/11/2019 10:00,,,5.04
44873,1/11/2019 10:15,,,5.49
44874,1/11/2019 10:30,,,8.91
44875,1/11/2019 10:45,,,8.23
44876,1/11/2019 11:00,,,11.53
44877,1/11/2019 11:15,,,12.31
44878,1/11/2019 11:30,,,13.02
44879,1/11/2019 11:45,,,13.4
44880,1/11/2019 12:00,,,13.03
44881,1/11/2019 12:15,,,13.29
44882,1/11/2019 12:30,,,12.9
44883,1/11/2019 12:45,,,13.05
44884,1/11/2019 13:00,,,12.68
44885,1/11/2019 13:15,,,12.58
44886,1/11/2019 13:30,,,12.32
44887,1/11/2019 13:45,,,12.12
44888,1/11/2019 14:00,,,11.65
44889,1/11/2019 14:15,,,10.94
44890,1/11/2019 14:30,,,10.32
44891,1/11/2019 14:45,,,9.32
44892,1/11/2019 15:00,,,8.18
44893,1/11/2019 15:15,,,8.01
44894,1/11/2019 15:30,,,6.63
44895,1/11/2019 15:45,,,5.4
44896,1/11/2019 16:00,,,4.57
44897,1/11/2019 16:15,,,3.59
44898,1/11/2019 16:30,,,2.67
44899,1/11/2019 16:45,,,1.76
44900,1/11/2019 17:00,,,1
44901,1/11/2019 17:15,,,0.45
44902,1/11/2019 17:30,,,0.11
44903,1/11/2019 17:45,,,0
44904,1/11/2019 18:00,0,0,0
44905,1/11/2019 18:15,0,0,0
44906,1/11/2019 18:30,0,0,0
44907,1/11/2019 18:45,0,0,0
44908,1/11/2019 19:00,0,0,0
44909,1/11/2019 19:15,0,0,0
44910,1/11/2019 19:30,0,0,0
44911,1/11/2019 19:45,0,0,0
44912,1/11/2019 20:00,0,0,0
44913,1/11/2019 20:15,0,0,0
44914,1/11/2019 20:30,0,0,0
44915,1/11/2019 20:45,0,0,0
44916,1/11/2019 21:00,0,0,0
44917,1/11/2019 21:15,0,0,0
44918,1/11/2019 21:30,0,0,0
44919,1/11/2019 21:45,0,0,0
44920,1/11/2019 22:00,0,0,0
44921,1/11/2019 22:15,0,0,0
44922,1/11/2019 22:30,0,0,0
44923,1/11/2019 22:45,0,0,0
44924,1/11/2019 23:00,0,0,0
44925,1/11/2019 23:15,0,0,0
44926,1/11/2019 23:30,0,0,0
44927,1/11/2019 23:45,0,0,0
44928,1/12/2019 0:00,0,0,0
44929,1/12/2019 0:15,0,0,0
44930,1/12/2019 0:30,0,0,0
44931,1/12/2019 0:45,0,0,0
44932,1/12/2019 1:00,0,0,0
44933,1/12/2019 1:15,0,0,0
44934,1/12/2019 1:30,0,0,0
44935,1/12/2019 1:45,0,0,0
44936,1/12/2019 2:00,0,0,0
44937,1/12/2019 2:15,0,0,0
44938,1/12/2019 2:30,0,0,0
44939,1/12/2019 2:45,0,0,0
44940,1/12/2019 3:00,0,0,0
44941,1/12/2019 3:15,0,0,0
44942,1/12/2019 3:30,0,0,0
44943,1/12/2019 3:45,0,0,0
44944,1/12/2019 4:00,0,0,0
44945,1/12/2019 4:15,0,0,0
44946,1/12/2019 4:30,0,0,0
44947,1/12/2019 4:45,0,0,0
44948,1/12/2019 5:00,0,0,0
44949,1/12/2019 5:15,0,0,0
44950,1/12/2019 5:30,0,0,0
44951,1/12/2019 5:45,0,0,0
44952,1/12/2019 6:00,,,0
44953,1/12/2019 6:15,,,0
44954,1/12/2019 6:30,,,0
44955,1/12/2019 6:45,,,0
44956,1/12/2019 7:00,,,0
44957,1/12/2019 7:15,,,0
44958,1/12/2019 7:30,,,0.08
44959,1/12/2019 7:45,,,0.3
44960,1/12/2019 8:00,,,0.83
44961,1/12/2019 8:15,,,1.51
44962,1/12/2019 8:30,,,1.08
44963,1/12/2019 8:45,,,3.66
44964,1/12/2019 9:00,,,4.78
44965,1/12/2019 9:15,,,5.78
44966,1/12/2019 9:30,,,6.48
44967,1/12/2019 9:45,,,7.45
44968,1/12/2019 10:00,,,8.53
44969,1/12/2019 10:15,,,9.41
44970,1/12/2019 10:30,,,9.86
44971,1/12/2019 10:45,,,10.34
44972,1/12/2019 11:00,,,10.31
44973,1/12/2019 11:15,,,9.83
44974,1/12/2019 11:30,,,11.21
44975,1/12/2019 11:45,,,11.1
44976,1/12/2019 12:00,,,11.7
44977,1/12/2019 12:15,,,11.65
44978,1/12/2019 12:30,,,9.31
44979,1/12/2019 12:45,,,10.39
44980,1/12/2019 13:00,,,11.27
44981,1/12/2019 13:15,,,10.81
44982,1/12/2019 13:30,,,10.79
44983,1/12/2019 13:45,,,10.2
44984,1/12/2019 14:00,,,7.05
44985,1/12/2019 14:15,,,6.08
44986,1/12/2019 14:30,,,5.95
44987,1/12/2019 14:45,,,5.88
44988,1/12/2019 15:00,,,3.29
44989,1/12/2019 15:15,,,3.05
44990,1/12/2019 15:30,,,3.34
44991,1/12/2019 15:45,,,2.85
44992,1/12/2019 16:00,,,1.37
44993,1/12/2019 16:15,,,1.06
44994,1/12/2019 16:30,,,1.15
44995,1/12/2019 16:45,,,0.87
44996,1/12/2019 17:00,,,0.62
44997,1/12/2019 17:15,,,0.31
44998,1/12/2019 17:30,,,0.01
44999,1/12/2019 17:45,,,0
45000,1/12/2019 18:00,0,0,0
45001,1/12/2019 18:15,0,0,0
45002,1/12/2019 18:30,0,0,0
45003,1/12/2019 18:45,0,0,0
45004,1/12/2019 19:00,0,0,0
45005,1/12/2019 19:15,0,0,0
45006,1/12/2019 19:30,0,0,0
45007,1/12/2019 19:45,0,0,0
45008,1/12/2019 20:00,0,0,0
45009,1/12/2019 20:15,0,0,0
45010,1/12/2019 20:30,0,0,0
45011,1/12/2019 20:45,0,0,0
45012,1/12/2019 21:00,0,0,0
45013,1/12/2019 21:15,0,0,0
45014,1/12/2019 21:30,0,0,0
45015,1/12/2019 21:45,0,0,0
45016,1/12/2019 22:00,0,0,0
45017,1/12/2019 22:15,0,0,0
45018,1/12/2019 22:30,0,0,0
45019,1/12/2019 22:45,0,0,0
45020,1/12/2019 23:00,0,0,0
45021,1/12/2019 23:15,0,0,0
45022,1/12/2019 23:30,0,0,0
45023,1/12/2019 23:45,0,0,0
45024,1/13/2019 0:00,0,0,0
45025,1/13/2019 0:15,0,0,0
45026,1/13/2019 0:30,0,0,0
45027,1/13/2019 0:45,0,0,0
45028,1/13/2019 1:00,0,0,0
45029,1/13/2019 1:15,0,0,0
45030,1/13/2019 1:30,0,0,0
45031,1/13/2019 1:45,0,0,0
45032,1/13/2019 2:00,0,0,0
45033,1/13/2019 2:15,0,0,0
45034,1/13/2019 2:30,0,0,0
45035,1/13/2019 2:45,0,0,0
45036,1/13/2019 3:00,0,0,0
45037,1/13/2019 3:15,0,0,0
45038,1/13/2019 3:30,0,0,0
45039,1/13/2019 3:45,0,0,0
45040,1/13/2019 4:00,0,0,0
45041,1/13/2019 4:15,0,0,0
45042,1/13/2019 4:30,0,0,0
45043,1/13/2019 4:45,0,0,0
45044,1/13/2019 5:00,0,0,0
45045,1/13/2019 5:15,0,0,0
45046,1/13/2019 5:30,0,0,0
45047,1/13/2019 5:45,0,0,0
45048,1/13/2019 6:00,,,0
45049,1/13/2019 6:15,,,0
45050,1/13/2019 6:30,,,0
45051,1/13/2019 6:45,,,0
45052,1/13/2019 7:00,,,0
45053,1/13/2019 7:15,,,0
45054,1/13/2019 7:30,,,0.04
45055,1/13/2019 7:45,,,0.28
45056,1/13/2019 8:00,,,0.6
45057,1/13/2019 8:15,,,1.07
45058,1/13/2019 8:30,,,1.67
45059,1/13/2019 8:45,,,2.35
45060,1/13/2019 9:00,,,3.17
45061,1/13/2019 9:15,,,4.02
45062,1/13/2019 9:30,,,4.86
45063,1/13/2019 9:45,,,5.64
45064,1/13/2019 10:00,,,6.52
45065,1/13/2019 10:15,,,7.32
45066,1/13/2019 10:30,,,7.99
45067,1/13/2019 10:45,,,8.92
45068,1/13/2019 11:00,,,9.28
45069,1/13/2019 11:15,,,9.71
45070,1/13/2019 11:30,,,9.82
45071,1/13/2019 11:45,,,9.94
45072,1/13/2019 12:00,,,9.82
45073,1/13/2019 12:15,,,9.86
45074,1/13/2019 12:30,,,9.45
45075,1/13/2019 12:45,,,9.01
45076,1/13/2019 13:00,,,9.26
45077,1/13/2019 13:15,,,8.75
45078,1/13/2019 13:30,,,9.14
45079,1/13/2019 13:45,,,7.77
45080,1/13/2019 14:00,,,8.21
45081,1/13/2019 14:15,,,7.5
45082,1/13/2019 14:30,,,6.43
45083,1/13/2019 14:45,,,6.13
45084,1/13/2019 15:00,,,5.46
45085,1/13/2019 15:15,,,5.36
45086,1/13/2019 15:30,,,4.7
45087,1/13/2019 15:45,,,4.05
45088,1/13/2019 16:00,,,3.09
45089,1/13/2019 16:15,,,2.45
45090,1/13/2019 16:30,,,1.54
45091,1/13/2019 16:45,,,1.24
45092,1/13/2019 17:00,,,0.74
45093,1/13/2019 17:15,,,0.38
45094,1/13/2019 17:30,,,0.11
45095,1/13/2019 17:45,,,0
45096,1/13/2019 18:00,0,0,0
45097,1/13/2019 18:15,0,0,0
45098,1/13/2019 18:30,0,0,0
45099,1/13/2019 18:45,0,0,0
45100,1/13/2019 19:00,0,0,0
45101,1/13/2019 19:15,0,0,0
45102,1/13/2019 19:30,0,0,0
45103,1/13/2019 19:45,0,0,0
45104,1/13/2019 20:00,0,0,0
45105,1/13/2019 20:15,0,0,0
45106,1/13/2019 20:30,0,0,0
45107,1/13/2019 20:45,0,0,0
45108,1/13/2019 21:00,0,0,0
45109,1/13/2019 21:15,0,0,0
45110,1/13/2019 21:30,0,0,0
45111,1/13/2019 21:45,0,0,0
45112,1/13/2019 22:00,0,0,0
45113,1/13/2019 22:15,0,0,0
45114,1/13/2019 22:30,0,0,0
45115,1/13/2019 22:45,0,0,0
45116,1/13/2019 23:00,0,0,0
45117,1/13/2019 23:15,0,0,0
45118,1/13/2019 23:30,0,0,0
45119,1/13/2019 23:45,0,0,0
45120,1/14/2019 0:00,0,0,0
45121,1/14/2019 0:15,0,0,0
45122,1/14/2019 0:30,0,0,0
45123,1/14/2019 0:45,0,0,0
45124,1/14/2019 1:00,0,0,0
45125,1/14/2019 1:15,0,0,0
45126,1/14/2019 1:30,0,0,0
45127,1/14/2019 1:45,0,0,0
45128,1/14/2019 2:00,0,0,0
45129,1/14/2019 2:15,0,0,0
45130,1/14/2019 2:30,0,0,0
45131,1/14/2019 2:45,0,0,0
45132,1/14/2019 3:00,0,0,0
45133,1/14/2019 3:15,0,0,0
45134,1/14/2019 3:30,0,0,0
45135,1/14/2019 3:45,0,0,0
45136,1/14/2019 4:00,0,0,0
45137,1/14/2019 4:15,0,0,0
45138,1/14/2019 4:30,0,0,0
45139,1/14/2019 4:45,0,0,0
45140,1/14/2019 5:00,0,0,0
45141,1/14/2019 5:15,0,0,0
45142,1/14/2019 5:30,0,0,0
45143,1/14/2019 5:45,0,0,0
45144,1/14/2019 6:00,,,0
45145,1/14/2019 6:15,,,0
45146,1/14/2019 6:30,,,0
45147,1/14/2019 6:45,,,0
45148,1/14/2019 7:00,,,0
45149,1/14/2019 7:15,,,0.01
45150,1/14/2019 7:30,,,0.33
45151,1/14/2019 7:45,,,1.04
45152,1/14/2019 8:00,,,2.22
45153,1/14/2019 8:15,,,3.61
45154,1/14/2019 8:30,,,5.01
45155,1/14/2019 8:45,,,6.47
45156,1/14/2019 9:00,,,8.04
45157,1/14/2019 9:15,,,9.58
45158,1/14/2019 9:30,,,10.84
45159,1/14/2019 9:45,,,12
45160,1/14/2019 10:00,,,13.02
45161,1/14/2019 10:15,,,13.82
45162,1/14/2019 10:30,,,14.82
45163,1/14/2019 10:45,,,12.68
45164,1/14/2019 11:00,,,15.46
45165,1/14/2019 11:15,,,15.69
45166,1/14/2019 11:30,,,16.39
45167,1/14/2019 11:45,,,15.66
45168,1/14/2019 12:00,,,11.89
45169,1/14/2019 12:15,,,8.45
45170,1/14/2019 12:30,,,13.01
45171,1/14/2019 12:45,,,16.38
45172,1/14/2019 13:00,,,16.43
45173,1/14/2019 13:15,,,16.15
45174,1/14/2019 13:30,,,15.93
45175,1/14/2019 13:45,,,15.59
45176,1/14/2019 14:00,,,15.11
45177,1/14/2019 14:15,,,14.51
45178,1/14/2019 14:30,,,13.72
45179,1/14/2019 14:45,,,12.97
45180,1/14/2019 15:00,,,11.93
45181,1/14/2019 15:15,,,11.07
45182,1/14/2019 15:30,,,9.95
45183,1/14/2019 15:45,,,8.23
45184,1/14/2019 16:00,,,7.38
45185,1/14/2019 16:15,,,6.3
45186,1/14/2019 16:30,,,4.43
45187,1/14/2019 16:45,,,2.84
45188,1/14/2019 17:00,,,1.42
45189,1/14/2019 17:15,,,0.54
45190,1/14/2019 17:30,,,0.08
45191,1/14/2019 17:45,,,0
45192,1/14/2019 18:00,0,0,0
45193,1/14/2019 18:15,0,0,0
45194,1/14/2019 18:30,0,0,0
45195,1/14/2019 18:45,0,0,0
45196,1/14/2019 19:00,0,0,0
45197,1/14/2019 19:15,0,0,0
45198,1/14/2019 19:30,0,0,0
45199,1/14/2019 19:45,0,0,0
45200,1/14/2019 20:00,0,0,0
45201,1/14/2019 20:15,0,0,0
45202,1/14/2019 20:30,0,0,0
45203,1/14/2019 20:45,0,0,0
45204,1/14/2019 21:00,0,0,0
45205,1/14/2019 21:15,0,0,0
45206,1/14/2019 21:30,0,0,0
45207,1/14/2019 21:45,0,0,0
45208,1/14/2019 22:00,0,0,0
45209,1/14/2019 22:15,0,0,0
45210,1/14/2019 22:30,0,0,0
45211,1/14/2019 22:45,0,0,0
45212,1/14/2019 23:00,0,0,0
45213,1/14/2019 23:15,0,0,0
45214,1/14/2019 23:30,0,0,0
45215,1/14/2019 23:45,0,0,0
45216,1/15/2019 0:00,0,0,0
45217,1/15/2019 0:15,0,0,0
45218,1/15/2019 0:30,0,0,0
45219,1/15/2019 0:45,0,0,0
45220,1/15/2019 1:00,0,0,0
45221,1/15/2019 1:15,0,0,0
45222,1/15/2019 1:30,0,0,0
45223,1/15/2019 1:45,0,0,0
45224,1/15/2019 2:00,0,0,0
45225,1/15/2019 2:15,0,0,0
45226,1/15/2019 2:30,0,0,0
45227,1/15/2019 2:45,0,0,0
45228,1/15/2019 3:00,0,0,0
45229,1/15/2019 3:15,0,0,0
45230,1/15/2019 3:30,0,0,0
45231,1/15/2019 3:45,0,0,0
45232,1/15/2019 4:00,0,0,0
45233,1/15/2019 4:15,0,0,0
45234,1/15/2019 4:30,0,0,0
45235,1/15/2019 4:45,0,0,0
45236,1/15/2019 5:00,0,0,0
45237,1/15/2019 5:15,0,0,0
45238,1/15/2019 5:30,0,0,0
45239,1/15/2019 5:45,0,0,0
45240,1/15/2019 6:00,,,0
45241,1/15/2019 6:15,,,0
45242,1/15/2019 6:30,,,0
45243,1/15/2019 6:45,,,0
45244,1/15/2019 7:00,,,0
45245,1/15/2019 7:15,,,0
45246,1/15/2019 7:30,,,0.08
45247,1/15/2019 7:45,,,0.48
45248,1/15/2019 8:00,,,0.89
45249,1/15/2019 8:15,,,1.19
45250,1/15/2019 8:30,,,1.51
45251,1/15/2019 8:45,,,4.02
45252,1/15/2019 9:00,,,5.68
45253,1/15/2019 9:15,,,4.22
45254,1/15/2019 9:30,,,5.27
45255,1/15/2019 9:45,,,8.92
